0.0625,0.5,10.3189089,0.02457399,60,1.36847E-05,0
0.125,0.5,15.26906832,0.028626361,60,1.44897E-05,0
0.1875,0.5,21.16371083,0.03220231,60,1.52947E-05,0
0.25,0.5,28.07180071,0.035342425,60,1.60997E-05,0
-0.25,0.6,-6.248681103,0.004985171,60,9.6598E-06,0
-0.1875,0.6,-2.546759895,0.009132207,60,1.04648E-05,0
-0.125,0.6,0.441379746,0.013534778,60,1.12698E-05,0
-0.0625,0.6,3.430035928,0.017984766,60,1.20748E-05,0
0,0.6,6.825003389,0.022301938,60,1.28797E-05,0
0.0625,0.6,10.88957662,0.026347929,60,1.36847E-05,0
0.125,0.6,15.79488171,0.030041676,60,1.44897E-05,0
0.1875,0.6,21.6487991,0.033358805,60,1.52947E-05,0
0.25,0.6,28.52125832,0.036315592,60,1.60997E-05,0
-0.25,0.7,-5.181596936,0.00992177,60,9.6598E-06,0
-0.1875,0.7,-1.757850953,0.013179044,60,1.04648E-05,0
-0.125,0.7,1.121705341,0.016794753,60,1.12698E-05,0
-0.0625,0.7,4.055018475,0.020574153,60,1.20748E-05,0
0,0.7,7.409712308,0.024345312,60,1.28797E-05,0
0.0625,0.7,11.43690417,0.02796719,60,1.36847E-05,0
0.125,0.7,16.305735,0.031344746,60,1.44897E-05,0
0.1875,0.7,22.12529426,0.034433598,60,1.52947E-05,0
0.25,0.7,28.96679782,0.037229987,60,1.60997E-05,0
-0.25,0.8,-4.246750115,0.014258679,60,9.6598E-06,0
-0.1875,0.8,-1.040569037,0.016759402,60,1.04648E-05,0
-0.125,0.8,1.7518866,0.019704651,60,1.12698E-05,0
-0.0625,0.8,4.642098705,0.02290902,60,1.20748E-05,0
0,0.8,7.966355079,0.026207529,60,1.28797E-05,0
0.0625,0.8,11.9647285,0.029458633,60,1.36847E-05,0
0.125,0.8,16.80419657,0.032557836,60,1.44897E-05,0
0.1875,0.8,22.59495046,0.035445521,60,1.52947E-05,0
0.25,0.8,29.40966917,0.038101608,60,1.60997E-05,0
-0.25,0.9,-3.416702772,0.018101161,60,9.6598E-06,0
-0.1875,0.9,-0.381997068,0.019952888,60,1.04648E-05,0
-0.125,0.9,2.340855533,0.022322841,60,1.12698E-05,0
-0.0625,0.9,5.197977638,0.025031647,60,1.20748E-05,0
0,0.9,8.499791659,0.027919734,60,1.28797E-05,0
0.0625,0.9,12.4764135,0.030846119,60,1.36847E-05,0
0.125,0.9,17.29254854,0.033699994,60,1.44897E-05,0
0.1875,0.9,23.05933827,0.036410203,60,1.52947E-05,0
